Category_Url,Product_url,ratings,reviewCounts,documents
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Yoshi-s-Crafted-World-Nintendo-Nintendo-Switch-045496593919/449117242,4.7,49,"Yoshi's Crafted World, Nintendo, Nintendo Switch, 045496593919 <p>Jump into a new yoshi adventure in aworld made of everyday objectslike boxes and paper cups! You'll leap up high, Gulp down enemies, and set out a treasure hunt to find all the different collectables.</p> I am loving every minute of this game, and Yoshi is my favorite Super Mario character of all time anyway, heâs absolutely precious ðððð The top of case was damaged....paid over $50 for the game."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Super-Mario-Maker-2-Nintendo-Nintendo-Switch-045496596484/367896025,4.8,156,"Super Mario Maker 2, Nintendo, Nintendo Switch, 045496596484 <p>Mario fans of the world, unite Now you can play, create, and share the side-scrolling Super Mario courses of your dreams in the Super Mario Maker 2 game, available exclusively on the Nintendo Switch system Dive into the single-player Story Mode and play built-in courses to rebuild Princess Peach’s castle. Make your own courses, alone or together. And with a Nintendo Switch Online membership, share your courses, access a near-endless supply made by others, enjoy online multiplayer, and more A new side scrolling Mario adventure that unleashes the creative potential of Super Mario Maker 2 awaits in Story Mode, which contains over 100 built-in courses. And in Course Maker, a wide range of parts, tools, and more are available so you can construct your own courses. Want coin-shooting cannons Bowser riding on a giant Goomba Cat Mario sliding down slopes to take out an army of baddies Go for it You call the shots. Pass a Joy-Con controller to a partner to build cooperatively on a single system Power-up the fun even further with a Nintendo Switch Online membership, which gives you access to Course World and its wealth of online content and functionality. Track your rankings, share your creations, and leave comments after you’ve played courses. With a Nintendo Switch Online membership, you can also tackle Endless Challenge, save online courses locally for later offline play, enjoy online multiplayer with players both near and far, and customize how you appear to others by dressing your Mii character with fun accessories</p> I bought this game for my son, and he loves it The first game we bought did not have a cartridge in it, so it was time consuming to return it and get another one.  My son (14) bought this game in December, and is already finished with all 100 courses (it's the middle of February).  There is an option to go to “Course World” to play other courses made by other players, but Nintendo doesn't tell you that they charge $3.99 a month to get this service.  My son thought the game was not worth it for what he paid for it."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Sega-Genesis-Classics-Sega-Nintendo-Switch-010086770810/179874237,4.4,11,"Sega Genesis Classics, Sega, Nintendo Switch, 010086770810 After a successful launch in May on PlayStation 4 and Xbox One, SEGA?s collection of Genesis classics comes to a new platform, Nintendo Switch, that enables players to take their favorites on the go! Over 50 titles across all genres from all-time classics like Sonic and Streets of Rage 2 to deep RPGs like the Phantasy Star series; arcade action, shooters, beat?m ups, puzzlers, old favorites and hidden gems. New features bring modern convenience to the classics. Save your game at any time, rewind those slip-ups, or customize your controls. Earn bragging rights with online multiplayer and achievements. Exclusively for the Nintendo Switch players can now compete in same-screen local coop mode and use each Joy-Con individually if desired. Complete list of titles: Alex Kidd in the Enchanted Castle ? Alien Soldier ? Alien Storm ? Altered Beast ? Beyond Oasis ? Bio-Hazard Battle ? Bonanza Bros. ? Columns ? Columns III: Revenge of Columns ? Comix Zone ? Crack Down ? Decap Attack ? Dr. Robotnik?s Mean Bean Machine ? Dynamite Headdy ? ESWAT: City Under Siege ? Fatal Labyrinth ? Flicky ? Gain Ground ? Galaxy Force II ? Golden Axe ? Golden Axe II ? Golden Axe III ? Gunstar Heroes ? Kid Chameleon ? Landstalker ? Light Crusader ? Phantasy Star II ? Phantasy Star III: Generations of Doom ? Phantasy Star IV: The End of the Millennium ? Ristar ? Shadow Dancer: The Secret of Shinobi ? Shining Force ? Shining Force II ? Shining in the Darkness ? Shinobi III: Return of the Ninja Master ? Sonic 3D Blast ? Sonic Spinball ? Sonic the Hedgehog ? Sonic the Hedgehog 2 ? Space Harrier II ? Streets of Rage ? Streets of Rage 2 ? Streets of Rage 3 ? Super Thunder Blade ? Sword of Vermilion ? The Revenge of Shinobi ? ToeJam & Earl in Panic on Funkotron ? ToeJam & Earl ? Vectorman ? Vectorman 2 ? Virtua Fighter 2 ? Wonder Boy III: Monster Lair ? Wonder Boy in Monster WorldSega Genesis Classics, Sega, Nintendo Switch, 010086770810 <div class=""review-text""><p>bought this to play the older games with my son.</p></div> <div class=""review-text""><p>my 12 year old loves this pack of games</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Donkey-Kong-Country-Tropical-Freeze-Nintendo-Nintendo-Switch-045496592660/676695112,4.8,59,"Donkey Kong Country: Tropical Freeze, Nintendo, Nintendo Switch, 045496592660 <p>Barrel-blast into a critically acclaimed Donkey Kong adventure as this beloved franchise makes its Nintendo Switch debut with a banana-bunch of new features. Traverse islands packed with platforming perfection and nonstop action as the classic Kongs in the original game, or mix things up by playing the story as Funky Kong in new Funky Mode! Entertainment Software Rating Board (ESRB) Content Description: Cartoon violence</p> Love paying the game as I have had several donkey Kong games for super ninetendo and Nintendo 64 !! I bought this for my 8 year old for Christmas. Imagine his disappointment when he opened and there was no disk. how can I explain that to a kid."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Just-Dance-2020-Ubisoft-Nintendo-Switch-887256090920/916519523,4.6,115,"Just Dance 2020, Ubisoft, Nintendo Switch, 887256090920 <p> Just Dance 2020 is the ultimate dance game, with 40 hot tracks from chart-topping hits like bad guy by Billie Eilish, Kill This Love by BLACKPINK, Old Town Road (Remix) by Lil Nas X Ft. Billy Ray Cyrus, and 7 rings by Ariana Grande, and the new song Into the Unknown from Disneys Frozen 2. Keep the party going for hours with songs for the whole family to enjoy </p> My kids love the updated songs and dancing along. I do not like you have to do an additional login to unlock more songs and pay additional fee monthly to keep the additional 500 songs unlocked. Songs suck only know a few."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Sonic-Mania-Sega-Nintendo-Switch-010086770100/422725748,4.7,46,"Sonic Mania, Sega, Nintendo Switch, 010086770100 <p>A galaxy-spanning adventure awaits in Star Wars Jedi: Fallen Order, a new 3rd person action-adventure title from Respawn Entertainment. This narratively-driven single player game puts you in the role of a Jedi Padawan who narrowly escaped the purge of Order 66 following the events of Episode 3: Revenge of the Sith. On a quest to rebuild the Jedi Order, you must pick up the pieces of your shattered past to complete your training, develop new powerful Force abilities, and master the art of the iconic lightsaber all while staying one step ahead of the Empire and its deadly Inquisitors. While mastering your abilities, players will engage in cinematically-charged lightsaber and Force combat designed to deliver the kind of intense Star Wars lightsaber battles as seen in the films. Players will need to approach enemies strategically, sizing up strengths and weaknesses while cleverly utilizing your Jedi training to overcome your opponents and solve the mysteries that lay in your path. Star Wars fans will recognize iconic locations, weapons, gear, and enemies while also meeting a roster of fresh characters, locations, creatures, droids and adversaries new to Star Wars. As part of this authentic Star Wars story, fans will delve into a galaxy recently seized by the Empire. As a Jedi hero-turned-fugitive, players will need to fight for survival while exploring the mysteries of a long-extinct civilization all in an effort to rebuild the remnants of the Jedi Order as the Empire seeks to erase the Jedi completely.</p> <div class=""review-text""><p>I bought this for my son! But i like to play it more than him, it takes me back to my young days.. :)</p></div> <div class=""review-text""><p>My son and husband loves this game</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Fire-Emblem-Three-Houses-Nintendo-Nintendo-Switch-045496593858/342785104,4.6,31,"Fire Emblem: Three Houses, Nintendo, Nintendo Switch, 045496593858 <p>Three territories. Three houses. Your very own journey. </p> Lots of fun to play because there are 4 routes. There's lots of replay ability to really customize your play throughs (like all flyer or all horse play throughs). I've played this game the most throughout the lockdown. And I only have completed 2 routes, and playing through my 3rd ones. 2nd game w/o instructions."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Resident-Evil-Triple-Pack-Nintendo-Switch-Nintendo-013388410132/762994064,4.8,8,"Resident Evil Triple Pack Nintendo Switch, Nintendo, 013388410132 Play three of the most action-packed games from the Resident Evil universe with Resident Evil 4, Resident Evil 5, and Resident Evil 6 available together in the Resident Evil Triple Pack on Nintendo Switch?! Experience three intense campaigns featuring fan favorite characters on the go or on the couch, and fight against some of the most horrifying enemies and creatures the series has to offer. This compilation includes all previously released map packs, costumes, and game modes. Reprise the role of Leon S. Kennedy in the critically-acclaimed Resident Evil 4, which changed survival horror with its third-person perspective and intense combat sequences. Battle dangerous threats across the globe alone or in co-operative play with friends in Resident Evil 5 and Resident Evil 6. <div class=""review-text""><p>Love Resident Evil and this game was delivered quick. Opened it and saw that there was the hard copy of Resident Evil 4 and two sheets with codes for digital copies of Resident Evil 5 and 6. Happy with this purchase despite the digital copies and now have hours upon hours of gameplay to get into.</p></div> <div class=""review-text""><p>Resident Evil 4 comes on the game card. 5 and 6 come as a digital voucher. Triple pack more than worth the price.</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Just-Dance-2021-Ubisoft-Nintendo-Switch/182301520,-1,-1,"Just Dance 2021, Ubisoft, Nintendo Switch Just Dance 2021 is the ultimate dance game, with 40 hot new tracks from chart-topping hits like ""Don't Start Now"" by Dua Lipa, ""Feel Special"" by TWICE, and ""Señorita"" by Shawn Mendes & Camila Cabello. Start a dance party your friends and family can enjoy!"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Splatoon-2-Nintendo-Nintendo-Switch-045496590505/317484413,4.3,98,"Splatoon 2, Nintendo, Nintendo Switch, 045496590505 <p>Ink-splatting action is back and fresher than ever </p> This has become my most played Switch game, finally overtaking BOTW. Really fun, there are so many weapons to choose from to figure out your play style. We spent $50 on this game and then my son couldn't even play it because they require you to buy a monthly subscription on top of the $50 game! I am very disappointed in this."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Marvel-Ultimate-Alliance-3-The-Black-Order-Nintendo-Nintendo-Switch-045496594282/338329072,3.8,17,"Marvel Ultimate Alliance 3: The Black Order, Nintendo, Nintendo Switch, 045496594282 <p>The MARVEL ULTIMATE ALLIANCE series returns for the first time in 10 years with a new action RPG exclusively on the Nintendo Switch system Assemble your ultimate team of Marvel Super Heroes from a huge cast including the Avengers, the Guardians of the Galaxy, the X-Men, and more Team up with friends to prevent galactic devastation at the hands of the mad cosmic tyrant Thanos and his ruthless warmasters, The Black Order. In this new storyline, heroes and villains unite in a race across the Marvel Universe to find the Infinity Stones before Thanos and The Black Order use them to unleash cosmic chaos. From Avengers Tower to the X-Mansion and beyond, every stop on the dangerous quest to thwart Thanos results in unexpected collisions of fan-favorite characters and iconic locations. Get closer to the action by shifting the view to an over-the-shoulder Heroic Camera perspective a series first that offers a more immersive way to play single-player or multiplayer on up to four systems. Play online, offline via local wireless, or simply pass a Joy-Con controller to a friend, so they can join your team. With another pair of Joy-Con controllers (sold separately), four players can team up on one system The drop-in/drop-out co-op possibilities let players create their own Ultimate Alliance at will.</p> Very fun game for marvel fans Thies seller is selling region free import copies, not the version shown in picture"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Crash-N-Sane-Trilogy-Activision-Nintendo-Switch-047875881990/991503405,4.8,61,"Crash N. Sane Trilogy, Activision, Nintendo Switch, 047875881990 <p></p> THIS HAD ALL THERE CRASH GAMES ON HERE IN ONE!!!! Hashtag dope So disappointed with this purchase.  This was listed as a new item yet it came and it's clearly used! Box is not new, some tape around it and when you open it there is no book or anything. Stop selling items as new when they have been used! I've been purchasing online from Walmart for a while now and never had an issue. If you are purchasing as a gift like I was don't waste your money. I can't gift this in the condition it is. Very disappointed.  I want my money back!"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Cooking-Mama-Cookstar-Planet-Entertainment-Nintendo-Switch-860000154147/590936123,4.4,24,"Cooking Mama - Cookstar, Planet Entertainment, Nintendo Switch, 860000154147 If you can’t stand the heat, get into Mama’s kitchen! Cooking Mama is back with her most fantastic and fun video game adventure ever!!! Introducing Cooking Mama: Cookstar. A brand-new Cooking Mama experience created specifically for Nintendo Switch™. Cooking Mama: Cookstar features over 80 incredible new recipes for players to master. Cook everything from classic Japanese recipes to today’s most tasty comfort foods. Cooking Mama Switch truly has a taste of everything. Not a carnivore? Not a problem! For the first time ever Cooking Mama will feature both a traditional cooking mode and a vegetarian cooking mode. Burritos, Bibimbap, Bubble Tea, Baked Alaska, Pokebowls and so much more. Explore the diverse menu to find what suits your taste. Don’t think you have the skills to become a master chef? Don’t worry, Mama will fix that! Just follow Mama’s instructions and create delicious and decadent treats that you can share with your friends. Chop, mince, slice, dice and roll! Precision motion controls immerse players right into the action. With Mama’s help, you will become the world’s greatest culinary artist. this game is only available on certain websites as a physical copy because of a legal dispute (miscommunication, the game didnt make the cut, but the publisher did its thing anyway and breached their contract, and that resulted in a lawsuit and cookstar being pulled from eshop and physical copy production being terminated), that being said, get it while you can... as far as gameplay, its the cooking mama i expected, it could be better, but it could be worse. the time you have to complete the actions could be longer but its still possible to get 3 stars on every recipe. the graphics are okay, but the rumors are false. no bitcoin, and no, my switchs battery is not draining any quicker. There are a ton of recipes to learn and play but the biggest drawback is the motion controls.  It is impossible to nail the rhythm and motion sections because the controls are so inconsistent.

The game was a huge let down; I hope they tighten the controls up in an update or something asap!"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Mario-Tennis-Aces-Nintendo-Nintendo-Switch-045496592639/398355044,-1,-1,
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/The-Witcher-III-Wild-Hunt-Complete-Edition-Warner-Home-Nintendo-Switch/658322898,4.7,18,"The Witcher III: Wild Hunt: Complete Edition, Warner Home, Nintendo Switch <p>A WHOLE WORLD TO EXPLORE. AT HOME AND ON THE GO. Winner of over 250 Game of the Year awards, The Witcher 3: Wild Hunt is a story-driven, open world adventure set in a dark fantasy universe. You are Geralt of Rivia, mercenary monster slayer. At your disposal is every tool of the trade: razor-sharp swords, lethal mixtures, stealthy crossbows, and powerful combat magic. Before you stands a war-torn, monster-infested continent you can explore at will. Your current contract Tracking down the Child of Prophecy, a living weapon that can alter the shape of the world. The Complete Edition contains every piece of downloadable content released for the game, including two massive story expansions: Hearts of Stone &amp; Blood and Wine. It's the perfect opportunity to enter this world for the first time or relive the adventure on the go</p> I have owned Witcher 3 on PC and have played it enough to understand the difference between the original game and the port for the switch. The game deserves to be ranked as both a port and for its content. 

Game: This is THE best rpg that has ever been written for a modern system. The quests feel real. Your decisions have weight and the voice acting is incredible. I love other rpgs (skyrim, divinity, final fantasy etc) but Witcher just manages to go miles above in many categories. The art of the game is downright immersive. The character models look like real people. The only downside is the combat is fairly tricky and can feel clunky sometimes.

Port: First, the packaging is excellent for a switch game. My game came with a thank you letter, stickers, a little compendium and a map. If I am going to buy a 4 year old game at near full price, this is exactly what I want to come with the box. The second thing I noticed was that there is no day 1 patch. The whole game runs of the cart. This is great for someone without access to a fast internet connection and shows the time and care CDPR took in making this edition. Graphics have been downgraded from my PC version. Instead of a crisp dream, it reminds me of an impressionist painting. Absolutely playable but a change none-the-less. Framerate is good and colors pop. Sound is compressed but I didn't notice any large difference. Controls feel sharp. The biggest change is playing it on the go and how convenient that feels. I think that Saber Interactive absolutely hit the technicals out of the park when porting this.

Bottom line: If you liked Breath of the Wild and own a switch, you need to buy, rent or find some way to get your hands on this game. This is by far the worst port on the Switch. This game is so flawed it is impossible to enjoy it. The graphics are ugly, has bad lighting effects and over saturated colors, there are pop-ins regularly (sometimes not even part of the scene, just random graphic glitches), stretching and distorted models when you cut of enemy's limbs - they will shake around and stretch out into infinity), NPCs and horses clipping thru the world, load screens and menus with no images - just a green screen, long load times, frame rate issues, unresponsive controls, clumsy mechanics, a mediocre story, poor voice acting, mini map gps and way points are useless, the horse is uncontrollable and the pathing is awful, and the menu is super slow (it takes 5.5 seconds to move something from your inventory to your storage [and vice versa] - I timed it multiple times). I can't believe that anyone would find this port acceptable in any way. It is highly advised that you stay away from this game. It is a complete waste of money."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Spyro-Reignited-Trilogy-Activision-Nintendo-Switch-047875884052/892525964,4.8,38,"Spyro Reignited Trilogy, Activision, Nintendo Switch, 047875884052 Spyro's back and he's all scaled up! The original roast master is back! Same sick burns, same smoldering attitude, now all scaled up in stunning HD. Spyro is bringing the heat like never before in the Spyroâ¢ Reignited Trilogy game collection. Rekindle the fire with remastered versions of the original three games, Spyro the Dragonâ¢, Spyroâ¢ 2 Ripto's Rage! and Spyroâ¢ Year of the Dragon. Explore the expansive realms, re-encounter the fiery personalities and relive the adventure in fully remastered glory. Because when there's a realm that needs saving, there's only one dragon to call.Spyro Reignited Trilogy, Activision, Nintendo Switch, 047875884052 I loved playing the original Spyro's when I was a kid and was excited I was able to get all 3 games for my switch. Graphics are great and controls work good! Glad all 3 games are on one single game(less physical space). Just choose the game you wanna play at the start up menu and load. For only a little over $30, it's totally worth it! Definitely brought back a lot of childhood memories! The graphics was great,I can give them five stars for that,but this is not why I gave it two stars.The reason why is Activaion's dirty little trick.You get part of the game,in order to get the full game,you need the internet.And you need an internet plan that has more then 10GB for 10GB is what you need to take out of your 20 or 50GB internet plan.Very misleading they sell you a game that has a few stages on it,then expect ppl to download the rest."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Paper-Mario-The-Origami-King-Nintendo-Nintendo-Switch-045496596767/720441771,4.6,83,"Paper Mario™: The Origami King, Nintendo, Nintendo Switch, 045496596767 A new paper-crafted Mario adventure unfolds on Nintendo Switch!   My wive loves the retro references and the style closer to the original Paper Mario.  She loves the exploration.  The battles are very different and you have to match up patterns and create an attack path.  This frustrated her to death at first, not being math or process oriented but she is picking it up and is starting to like the battles more.  
We are not done yet but so far it is great!  It can be frustrating when the attacks leave you with little or no complete attack options.  But I enjoy the patterns and planning out Mario's path for the attack.
We recommend it for families of all ages.
The trick is to read the scroll out load.  To hear the way they say things that way is great!  But it is very much cut scenes and scrolls like the original. I hate this paper mario. I cant stand playing it. The worst part is when you go into the battle ring that you have to rearrange the enemies. It makes me want to completely avoid them. I have no ideal how this game has good reviews. How can anybody like this. i pretty much hate everything about this game. Its no fun playing the game at all for me. I can wait to get rid of it"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Jumanji-The-Video-Game-Bandai-Namco-Nintendo-Switch-819338020754/551094927,4,10,"Jumanji The Video Game, Bandai Namco, Nintendo Switch, 819338020754 <p>Unite in adventure and laughter in the action-packed game of Jumanji, as you try to survive the ultimate challenge for those seeking to leave their world behind Only you and three teammates can recover the JEWELS and save Jumanji. Gather friends for split-screen play, or go alone with AI companions. Theres an army of evil marauders to take on, deadly beasts and traps to dodge, and cool customizations to unlock. And with heroes Dr. Bravestone, Ruby, Mouse, and Prof. Oberon as your avatars, you know you ve got the unique abilities and hilarious failings to save the day</p> <div class=""review-text""><p>Great game.  Teen daughter loves it.</p></div> <div class=""review-text""><p>Game grandchildren wanted</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Mortal-Kombat-11-Warner-Bros-Nintendo-Switch-883929668953/438911019,4.7,34,"Mortal Kombat 11, Warner Bros., Nintendo Switch, 883929668953 <p>Mortal Kombat is back and better than ever in the next evolution of the iconic franchise. The all new Custom Character Variations give you unprecedented control to customize the fighters and make them your own. The new graphics engine showcasing every skull-shattering, eye-popping moment, brings you so close to the fight you can feel it. And featuring a roster of new and returning Klassic Fighters, Mortal Kombats best in class cinematic story mode continues the epic saga over 25 years in the making.</p> If you like Mortal Kombat then you will love this game.  It would have gotten a 5 star rating, but the load times are too long.  Once you get going its a fun, action-packed fighting game. the justification for the poor graphics quality was to keep the game at a consistent 60fps. They failed to execute this on a good chunk of the actual game. 

The patches are delayed from other consoles. 

Constant crashes make it hard to enjoy for long periods. I've had the game crash each time I go into the Krypt (the game's unlocking feature for gear and items) and it crashes during gear swapping for character customization. It has also crashed on Towers resulting in a loss of consumable items used on the tower. 

The online works and that's it's only redeeming quality. But, again, it's rare that you get a consistent 60fps due to the background stuff going on in the different fight arenas."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Pokemon-Let-s-Go-Pikachu-Nintendo-Nintendo-Switch-045496593940/781016413,4.5,76,"Pokemon: Let's Go, Pikachu!, Nintendo, Nintendo Switch, 045496593940 <p>The next step in your Pokémon journey starts here </p> Extremely fast shipping A plus to the seller appreciate will do business again The graphics might be great the concept cute and the ability to 'throw' pokeballs kinda cool but those good points in NO way make up for its MASSIVE flaw to die-hard fans of the Pokemon franchise... they took away grinding. You can neither battle wild Pokemon nor re-fight trainers and to level up you now must rely on limited trainer fights or tediously catching Pokemon (which both level the whole team) the problem with leveling by catching (other than the fact that while i haven't been playing long i just know it's going to get old FAST) you are going to end up with relatively limited funds especially in the early parts of the game. I suppose you cold sell the items that your Pokemon finds but still... major flaws if your expecting a cute remake of your childhood game."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Nintendo-Switch-Cartridge-Case-Holds-60-Video-Games-Console-DX-More-Colors/629883841,4.6,10,"Nintendo Switch Cartridge Case, Holds 60 Video Games - Console DX (More Colors) The UniKeep DX Switch Cartridge Game Case is perfect for your Nintendo Switch game collection. The attractive, digitally printed design sets this game case apart from the rest. Small enough to fit in a bag or easily fit into a tight space on a shelf. The protective case has enough space for 60 video game cartridges. High-quality foam safely and securely holds your video game cartridges in place. Fully enclosed and snap locking ensures the games are secure in any situation. <div class=""review-text""><p>Love this and my toddler loves it too! It carries all of his games and he never leaves the house without it.</p></div> <div class=""review-text""><p>This case is perfect the games fit and the kids love it!</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Carnival-Games-2K-Nintendo-Switch-710425551574/492363987,3.8,42,"Carnival Games, 2K, Nintendo Switch, 710425551574 <p>Carnival Games brings the party back for the entire family – now for the first time on Nintendo Switch With both fan-favorite and brand-new mini-games all in one package, Carnival Games offers fun for everyone and can be played alone or with up to three others. Hit home runs, pile the highest stack of cakes, and take your horse to the finish line. 20 total mini-games will have you and your friends stepping right up to win again and again</p> my 12 year old loves this pack of games.  We had it for the Wii, and loved it there too. the whole game has a very cheap feel to it... your better of buying Mario party (what this game is trying to be) or wait until 51 board games comes to switch a month from now. family only played this once, and we sure had a laugh at it... but that's it.."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Nickelodeon-Kart-Racers-Gamemill-Nintendo-Switch-856131008084/198992017,4.4,18,"Nickelodeon Kart Racers, Gamemill, Nintendo Switch, 856131008084 Hit the slime filled race tracks with Nickelodeon Kart Racers! Select your favorite Nick character from SpongeBob, Patrick, Sandy Cheeks, Leonardo, Raphael, Michelangelo, Donatello, Arnold, Helga, Angelica, Tommy, & Reptar. Race your friends in up to 4-player local multiplayer or try out the battle mode in a variety of challenges. <div class=""review-text""><p>My special needs son loves this game. It was so easy to order this online and pick up at the store. It was ready for me simply amazing</p></div> <div class=""review-text""><p>Kids love it!</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Pokemon-Shield-Nintendo-Nintendo-Switch/919694071,4.4,69,"Pokemon Shield, Nintendo, Nintendo Switch <p>A new generation of Pokémon is coming to the Nintendo Switch system. Become a Pokémon Trainer, embark on a new journey in the new Galar region, and unravel the mystery behind the Legendary Pokémon Zacian and Zamazenta Explore the Wild Area, a vast expanse of land where the player can freely control the camera. And participate in Max Raid Battles in which players will face off against gigantic and super-strong Pokémon known as Dynamax Pokémon. </p> It gets a 4 because I received a UK version of the game. (Which works fine) however they are advertising the us edition on the website therefore you technically dont get what you are paying for. The game is good. Graphics are awesome and definitely getting some nostalgia playing this game. This is a must buy if your a Pokémon fan So they cut the amount of pokemon you can catch in half. How sad. No longer the game it was, the variety is pathetic. Loved getting all the past starters and they removed all but the original trio."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Elder-Scrolls-V-Skyrim-Bethesda-Softworks-Nintendo-Switch-045496591663/829171723,4.6,17,"Elder Scrolls V: Skyrim, Bethesda Softworks, Nintendo Switch, 045496591663 <p>""Winner of 200+ Game of the Year Awards, Skyrim arrives on the Nintendo Switch console. The open-world adventure from Bethesda Game Studios where you can virtually be anyone and do anything, now allows you to go anywhereat home and on the go. New features include motion controls, gear based on the Legend of Zelda series, and amiibo compatibility. Dragons, long lost to the passages of the Elder Scrolls, have returned and the future of Skyrim hangs in the balance. As Dragonborn, the prophesized hero born with the power of The Voice, you are the only one who can stand against them. Live another life, in another world from battling ancient dragons, exploring rugged mountains, building a home, or mastering hundreds of weapons, spells and abilities. For the first time ever in Skyrim, go into battle Legend of Zelda style: fight with the Master Sword, guard with the Hylian Shield, while wearing the Champions Tunic. The game also includes official add-ons Dawnguard, Hearthfire, and Dragonborn.""</p> Quick service game arrived in perfect condition. hate games that have to be politically correct played for 20 min and threw it out"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Disney-Classic-Games-Aladdin-and-the-Lion-King-Nintendo-Switch/440989397,3.8,10,"Disney Classic Games: Aladdin and the Lion King - Nintendo Switch <p>Two of the most beloved Disney games of all time make their long-awaited return to modern consoles in Disney Classic Games: Aladdin and The Lion King This unforgettable package of Disney classics is filled with tons of new features, enhancements, game modes, and display options, plus multiple versions of the games Join Aladdin and his sidekick, Abu, as they race through the marketplace toward their date with destiny. Relive Aladdins classic adventure as you travel through Agrabah, the Cave of Wonders and more to defeat Jafar and rescue Jasmine. Jump, fight, dodge and carpet-ride your way through this adventure, collecting gems along the way. The Lion King brings to life the majesty and mystery of Africa through the tale of Simba, a lion cub faced with the challenging transition to maturity. Now, you too can be part of the adventure Driven into the wilderness by his evil uncle Scar, Simba finds salvation and Hakuna Matata with Pumbaa the warthog and Timon the meerkat. Tackle heinous hyenas in the elephants graveyard, avoid the trampling hooves of stampeding wildebeest as you battle through 10 levels to ensure Simba claims his rightful place as The Lion King. Multiple Game Versions: Play through several different versions of the beloved Aladdin and The Lion King games that have been created over the years, including both console and handheld versions. An all-new Final Cut version of Aladdin, developed exclusively for this collection, is also included and features difficulty adjustments, camera refinements, bug fixes, as well as a few additional surprises for fans. Display Options and Updated Visuals: o 1080P graphics and enhancements for modern HD TVs Adjustable screen aspect ratios and borders Custom filter options designed to replicate classic CRT TVs and other popular screen types In-Game Rewind: Instantly rewind any of the games in real-time in order to retry difficult areas Interactive Game Viewer: View full game playthroughs, with the ability to skip forward, jump in, and start playing at any point Save Feature: Quickly save your progress in each of the games and continue your adventure wherever and whenever you want Museum Features: Take a journey behind-the-scenes and learn more about the creation of these incredible games. Watch video interviews with the original development teams or explore numerous galleries containing hundreds of previously unreleased HD concept images and marketing assets.</p> <div class=""review-text""><p>it's a switch game. It worked. It is just like the original games.</p></div> <div class=""review-text""><p>This is definitely bring back the old days for me when I was a teenager,, love it</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/NHL-21-Standard-Electronic-Arts-Xbox-One-Pre-order-Bonus/537848509,-1,-1,"NHL 21 Standard, Electronic Arts, Xbox One - Pre-order Bonus NHL 21 Standard , Xbox One"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/NHL-21-Ultimate-Edition-Electronic-Arts-Xbox-One-Pre-order-Bonus/948253597,5,1,"NHL 21 Ultimate Edition, Electronic Arts, Xbox One - Pre-order Bonus NHL 21 Ultimate Edition, Xbox One"
